Dataset,PC,Metabolite,Outlier_Count,Mean_Abs_Contribution,Mean_Contribution,Mean_Abs_Z,Mean_Abs_Loading,Typical_Value_Direction,Typical_Loading_Direction
Cord,PC1,902001,3,0.168471309895622,0.168471309895622,3.0853793916361187,0.054603109864646115,high,positive
Cord,PC1,801007,3,0.1666327964349098,0.1666327964349098,2.7346268552581208,0.06093438163766638,low,negative
Cord,PC1,902025,3,0.16612152854726356,0.16612152854726356,2.6488034802993643,0.06271568645345056,high,positive
Cord,PC1,801006,3,0.16266488569063656,0.16266488569063656,2.655739844490672,0.06125030884635955,low,negative
Cord,PC1,210012,2,0.21964422711286918,0.21964422711286918,3.4706248355968503,0.06328665226505144,high,positive
Cord,PC1,604011,2,0.21130949836815008,0.21130949836815008,3.807564748083422,0.05549728300077233,high,positive
Cord,PC1,301004,2,0.20328380192900394,0.20328380192900394,3.1679600233149645,0.06416867650883014,low,negative
Cord,PC1,607001,2,0.19025142107319262,0.19025142107319262,4.138676361769246,0.0459691467616622,high,positive
Cord,PC1,642024,2,0.18852043779145364,0.18852043779145364,3.4569571200781484,0.05453363499839765,low,negative
Cord,PC1,801009,2,0.16702953555753097,0.16702953555753097,2.718526112818071,0.06144121065086451,low,negative
Cord,PC1,902018,2,0.1608549340824195,0.1608549340824195,2.7964041692826958,0.05752206202856589,high,positive
Cord,PC1,304001,2,0.15340145376025868,0.15340145376025868,2.547523261893835,0.0602159187532677,low,negative
Cord,PC1,304004,2,0.15265535226101007,0.15265535226101007,2.598612719261939,0.058744941533406876,low,negative
Cord,PC1,703039,1,0.26863794388967493,0.26863794388967493,4.843279502696931,0.05546612450098877,high,positive
Cord,PC1,117013,1,0.2551139171848645,0.2551139171848645,5.191316614909644,0.049142430737545144,high,positive
Cord,PC1,704030,1,0.2516240441611199,0.2516240441611199,4.787704339143228,0.05255630388532903,high,positive
Cord,PC1,703058,1,0.2333221144463463,0.2333221144463463,3.6747725284757213,0.0634929407571051,high,positive
Cord,PC1,657006,1,0.22227310836053818,0.22227310836053818,4.277283821409485,0.05196594793358673,high,positive
Cord,PC1,203012,1,0.220768330609994,0.220768330609994,3.7245800520507455,0.05927334827679149,high,positive
Cord,PC1,617003,1,0.2194133686639596,0.2194133686639596,3.890843509750226,0.05639223682836962,high,positive
Cord,PC1,616078,1,0.21591266939543485,0.21591266939543485,3.8156387642217577,0.05658624485629804,high,positive
Cord,PC1,107005,1,0.204369376634982,0.204369376634982,3.926658294617689,0.0520466415208864,high,positive
Cord,PC1,642026,1,0.20405266685129342,0.20405266685129342,3.6534053912257827,0.05585273053501191,low,negative
Cord,PC1,801005,1,0.20187780976395045,0.20187780976395045,3.4055488391155007,0.05927908225693887,low,negative
Cord,PC1,642011,1,0.19728961980044235,0.19728961980044235,3.760494399079727,0.05246374515242552,low,negative
Cord,PC1,657011,1,0.1959889322976567,0.1959889322976567,3.5678444696522535,0.054932027997498196,high,positive
Cord,PC1,702001,1,0.19598530734569086,0.19598530734569086,3.172848197663534,0.06176951909959425,high,positive
Cord,PC1,616066,1,0.19589218550067952,0.19589218550067952,3.310737873401396,0.0591687391123548,high,positive
Cord,PC1,642004,1,0.19518405356663565,0.19518405356663565,4.175254956557407,0.046747816743523934,low,negative
Cord,PC1,650001,1,0.194087280614069,0.194087280614069,4.0444824325638535,0.047988162601817604,high,positive
Cord,PC1,607022,1,0.1926574148793084,0.1926574148793084,3.517817664189766,0.054766174165448635,high,positive
Cord,PC1,651008,1,0.19189359315430526,0.19189359315430526,3.2024514362288614,0.059920844070714484,high,positive
Cord,PC1,601032,1,0.19173813355178365,0.19173813355178365,3.665502359394905,0.052308828300259354,high,positive
Cord,PC1,902012,1,0.19106702085224014,0.19106702085224014,3.591770478883316,0.05319577683918239,high,positive
Cord,PC1,651012,1,0.18999845550787473,0.18999845550787473,3.461561374049394,0.05488807938875608,high,positive
Cord,PC1,613002,1,0.18963127728129883,0.18963127728129883,3.7114486335446872,0.05109360144914305,low,negative
Cord,PC1,659012,1,0.18903336914506466,0.18903336914506466,3.140475682816028,0.06019259126234043,low,negative
Cord,PC1,601007,1,0.188951679849306,0.188951679849306,3.3504741034511265,0.05639550523750593,low,negative
Cord,PC1,906001,1,0.18788261936745113,0.18788261936745113,3.711084941980384,0.05062741012529598,high,positive
Cord,PC1,111010,1,0.18759575624296188,0.18759575624296188,4.600902622000644,0.040773685438573404,low,negative
Cord,PC1,616072,1,0.18719321967324257,0.18719321967324257,3.2218225515691588,0.058101654165302136,high,positive
Cord,PC1,644008,1,0.187169878566696,0.187169878566696,4.014505677933314,0.04662339365853181,low,negative
Cord,PC1,655005,1,0.18508867335225596,0.18508867335225596,2.953450250670965,0.06266862741642847,high,positive
Cord,PC1,616056,1,0.1850411929416977,0.1850411929416977,3.223262535974314,0.05740804258929664,high,positive
Cord,PC1,674005,1,0.1846066077861865,0.1846066077861865,2.9455847398097648,0.06267231266214021,high,positive
Cord,PC1,112031,1,0.18442536858910277,0.18442536858910277,3.793854518917708,0.048611607975340795,high,positive
Cord,PC1,116012,1,0.18407013387337753,0.18407013387337753,3.2095216126775536,0.057351267910552076,high,positive
Cord,PC1,119006,1,0.18239428790874151,0.18239428790874151,3.185749224558184,0.05725318443231729,high,positive
Cord,PC1,655009,1,0.18228898354552492,0.18228898354552492,4.410120810634355,0.04133423807936552,low,negative
Cord,PC1,402016,1,0.181512689728592,0.181512689728592,2.952401203585222,0.0614796828792014,high,positive
Cord,PC1,607027,1,0.18099583820593282,0.18099583820593282,3.629358448731588,0.049869926259057826,high,positive
Cord,PC1,659005,1,0.18065275089648672,0.18065275089648672,3.161329065570783,0.05714455760519495,low,negative
Cord,PC1,659002,1,0.17998090247572637,0.17998090247572637,3.2245471265867702,0.05581586976718767,low,negative
Cord,PC1,642014,1,0.17868934424979085,0.17868934424979085,3.4058147074684313,0.0524659617735376,low,negative
Cord,PC1,653010,1,0.1764118073329147,0.1764118073329147,3.783457652130278,0.04662713939287411,high,positive
Cord,PC1,111025,1,0.17589095546357925,0.17589095546357925,4.236250956912905,0.041520428617797644,high,positive
Cord,PC1,703041,1,0.17482239867674584,0.17482239867674584,3.0072495987767214,0.05813365101049793,high,positive
Cord,PC1,672041,1,0.1738592836055177,0.1738592836055177,3.7256858640898938,0.04666504100124604,low,negative
Cord,PC1,203016,1,0.1719442702158826,0.1719442702158826,2.8556804641929365,0.06021131298542428,high,positive
Cord,PC1,651017,1,0.16840526979374812,0.16840526979374812,3.3073709214605524,0.050918168476664076,high,positive
Cord,PC1,117034,1,0.16633824066848255,0.16633824066848255,3.0504782523598,0.054528577786058956,low,negative
Cord,PC1,653008,1,0.16595180567514048,0.16595180567514048,3.4256040037815585,0.04844453868338098,high,positive
Cord,PC1,671002,1,0.16525256938199434,0.16525256938199434,3.439781745945445,0.04804158565489848,high,positive
Cord,PC1,612021,1,0.16511492407599326,0.16511492407599326,3.008875790044943,0.05487595221520493,low,negative
Cord,PC1,902010,1,0.16311946638807676,0.16311946638807676,2.8577088633267533,0.05708050546415144,high,positive
Cord,PC1,642013,1,0.1608935347572521,0.1608935347572521,2.9206328333632126,0.055088586596480006,low,negative
Cord,PC1,907002,1,0.15991835128517015,0.15991835128517015,6.082762530298186,0.026290415002824502,high,positive
Cord,PC1,1116093,1,0.1584293843152269,0.1584293843152269,3.251702502759724,0.04872198000301925,high,positive
Cord,PC1,902017,1,0.1511415887495253,0.1511415887495253,2.9422927511755526,0.05136864395602333,high,positive
Cord,PC1,1103076,1,0.14801358883885712,0.14801358883885712,3.1891392420342606,0.046411767441186885,low,negative
Cord,PC1,1103010,1,0.146535861870646,0.146535861870646,2.7058180884161733,0.05415584384551863,high,positive
Cord,PC1,642008,1,0.14552486841089218,0.14552486841089218,2.7194399172840726,0.05351280882727834,low,negative
Cord,PC1,112026,1,0.14537339119945233,0.14537339119945233,3.289702205213342,0.04419044099769044,low,negative
Cord,PC1,703015,1,0.14360100740244244,0.14360100740244244,2.178681166156456,0.06591189644135848,high,positive
Cord,PC1,112022,1,0.14243776496551724,0.14243776496551724,2.728946144095349,0.05219515426264876,low,negative
Cord,PC1,1116139,1,0.14124069920419843,0.14124069920419843,3.5017493590223845,0.040334325710744155,high,positive
Cord,PC1,109014,1,0.13893828431342722,0.13893828431342722,3.0469551940491453,0.04559905724402531,high,positive
Cord,PC1,111006,1,0.13818275412050215,0.13818275412050215,2.929531616239435,0.04716888985068672,low,negative
Cord,PC1,621031,1,0.13775810298892024,0.13775810298892024,2.712834967843049,0.05078012655463908,low,negative
Cord,PC1,801002,1,0.1373667179644247,0.1373667179644247,2.3529787803796456,0.05837992212673547,low,negative
Cord,PC1,109001,1,0.1355634519748958,0.1355634519748958,3.163283350312343,0.04285529842323808,high,positive
Cord,PC1,659011,1,0.1336269474286247,0.1336269474286247,2.5422950192505205,0.05256154239251842,low,negative
Cord,PC1,676008,1,0.13241416168560796,0.13241416168560796,2.6122670605304443,0.05068936621614793,low,negative
Cord,PC2,107013,3,0.22187640838997466,-0.06020948437911799,2.6115327452254515,0.08496022452547124,low,positive
Cord,PC2,621001,3,0.19770288889582419,-0.08633224996262646,2.5695970752316053,0.07693925666458998,low,positive
Cord,PC2,402012,3,0.19305236866294084,-0.06417579531201373,2.2731746773517703,0.08492632378249314,low,positive
Cord,PC2,107014,2,0.23374550502540473,-0.014919917989780651,2.9797996951110184,0.07844336161551828,high,positive
Cord,PC2,402007,2,0.23244843911809537,-0.23244843911809537,3.4027246166525673,0.06831244526239878,low,positive
Cord,PC2,203004,2,0.2264950570051485,-0.2264950570051485,2.9297910608373208,0.07730758006354803,low,positive
Cord,PC2,402011,2,0.2143185711265838,-0.2143185711265838,2.68909693699726,0.07969908714629657,low,positive
Cord,PC2,1116139,2,0.20737484809215012,-0.20737484809215012,3.2857426437696295,0.06311353948714482,high,negative
Cord,PC2,1103076,2,0.19955489831945256,-0.19955489831945256,3.1321955786238185,0.06371086776360571,low,positive
Cord,PC2,112039,2,0.19032968910056502,-0.0010554350950335023,2.5513855714043543,0.07459855979188681,high,positive
Cord,PC2,112026,2,0.1874402388098791,-0.1874402388098791,3.0923654643691902,0.060613870181128446,low,positive
Cord,PC2,109014,2,0.17936944049950287,-0.17936944049950287,2.865192942956526,0.0626029185714857,high,negative
Cord,PC2,112038,2,0.1762134902890082,-0.016577734137749045,2.4494788143371,0.07193917712519456,high,positive
Cord,PC2,402003,2,0.17505749016280936,-0.17505749016280936,2.388347946450544,0.07329647693208687,low,positive
Cord,PC2,101004,2,0.16743215793911703,-0.01246537392573413,2.8690535920202898,0.058357975049611044,high,positive
Cord,PC2,101006,2,0.16125292571310135,-0.005414676151833206,2.4752419456130297,0.06514632882611592,high,positive
Cord,PC2,1101005,1,0.3026685398114684,-0.3026685398114684,5.416350969215538,0.05588052575095675,high,negative
Cord,PC2,113001,1,0.25868275641556815,0.25868275641556815,3.464351894394143,0.07466988467140329,high,positive
Cord,PC2,635006,1,0.2574351562016265,0.2574351562016265,3.7331482655815567,0.06895926384041508,high,positive
Cord,PC2,301010,1,0.2315899699134696,-0.2315899699134696,3.2490116249214656,0.07128012966683908,low,positive
Cord,PC2,645001,1,0.22711511730490244,-0.22711511730490244,2.932409329038356,0.07745000503711458,low,positive
Cord,PC2,1103049,1,0.21788875178059097,0.21788875178059097,3.214780678283543,0.06777717473931304,low,negative
Cord,PC2,1116016,1,0.21737772766782046,-0.21737772766782046,3.122464874484183,0.06961734924359406,low,positive
Cord,PC2,119024,1,0.1992302531171616,0.1992302531171616,3.149887947182202,0.06324994934990852,high,positive
Cord,PC2,306017,1,0.19675184413657432,-0.19675184413657432,2.938573992725014,0.06695487152056408,low,positive
Cord,PC2,109010,1,0.18888031557403814,0.18888031557403814,3.1610606178071596,0.05975219662350707,high,positive
Cord,PC2,109001,1,0.18232130017895082,-0.18232130017895082,3.163283350312343,0.05763672740886408,high,negative
Cord,PC2,109009,1,0.18232065644965512,-0.18232065644965512,4.270307256575556,0.04269497380285971,low,positive
Cord,PC2,301003,1,0.17935749447610677,-0.17935749447610677,2.837733241764526,0.06320449429016126,low,positive
Cord,PC2,622006,1,0.17845878167429674,-0.17845878167429674,2.8655972236929386,0.06227629626340655,low,positive
Cord,PC2,616027,1,0.17742111805616795,0.17742111805616795,3.0174029330414105,0.05879927937808929,high,positive
Cord,PC2,1102042,1,0.17695942787070262,-0.17695942787070262,3.514932240456656,0.050345046722070595,high,negative
Cord,PC2,114021,1,0.17672493696873962,0.17672493696873962,2.5471296857883656,0.06938199415395735,high,positive
Cord,PC2,210003,1,0.17076271438454807,-0.17076271438454807,3.1216122334654073,0.05470337172371297,low,positive
Cord,PC2,624015,1,0.16937532549981912,0.16937532549981912,3.167441199393456,0.05347386576023996,high,positive
Cord,PC2,117031,1,0.1684127045035214,-0.1684127045035214,3.0506366134718794,0.0552057573031793,low,positive
Cord,PC2,312007,1,0.16780289071825774,0.16780289071825774,2.462434134253031,0.06814512858804243,high,positive
Cord,PC2,113009,1,0.16531011998996456,-0.16531011998996456,2.555473116908859,0.0646886554572432,low,positive
Cord,PC2,621010,1,0.16113578145644394,0.16113578145644394,2.2632231720059384,0.0711974777607222,high,positive
Cord,PC2,402014,1,0.16061661733052437,0.16061661733052437,2.309335723997332,0.06955100363341972,high,positive
Cord,PC2,659010,1,0.15669938326095278,0.15669938326095278,3.7508632481741637,0.041776885184292054,low,negative
Placenta,PC1,207013,2,0.21464645192447257,-0.21464645192447257,3.9552193382430127,0.05426916526450409,low,positive
Placenta,PC1,119008,2,0.20762411418681567,-0.20762411418681567,3.481627709642635,0.05963420891090244,low,positive
Placenta,PC1,703043,2,0.202041109561748,-0.202041109561748,3.7414801731892746,0.05400031543920388,low,positive
Placenta,PC1,604014,1,0.2764974545099462,-0.2764974545099462,4.55945069556974,0.06064271180267597,low,positive
Placenta,PC1,703008,1,0.27644874748591747,-0.27644874748591747,4.6712870350457445,0.0591804240270177,low,positive
Placenta,PC1,604003,1,0.267773239806289,-0.267773239806289,4.745346525680865,0.05642859554242327,low,positive
Placenta,PC1,703015,1,0.26617763271470524,-0.26617763271470524,4.738699628995215,0.05617102866913408,low,positive
Placenta,PC1,650016,1,0.2632793570658654,-0.2632793570658654,4.5706272897976845,0.057602455937184785,low,positive
Placenta,PC1,604011,1,0.2603784281380651,-0.2603784281380651,4.803884191117081,0.05420164553915224,low,positive
Placenta,PC1,402008,1,0.26014313622229096,-0.26014313622229096,4.919971157121935,0.052874931155992476,low,positive
Placenta,PC1,703039,1,0.25736304667734694,-0.25736304667734694,4.530973953596125,0.05680082236471125,low,positive
Placenta,PC1,119007,1,0.2548335968230738,-0.2548335968230738,4.369134512770511,0.05832587577201448,low,positive
Placenta,PC1,115011,1,0.25091727909910894,-0.25091727909910894,4.440821523243534,0.056502446177085115,low,positive
Placenta,PC1,650004,1,0.24921917882571587,-0.24921917882571587,4.4547837417637215,0.055944169969302696,low,positive
Placenta,PC1,604008,1,0.2480872116364147,-0.2480872116364147,4.564189889885551,0.05435514683255994,low,positive
Placenta,PC1,113019,1,0.24480747067159844,-0.24480747067159844,4.970018768809631,0.049256850337857434,low,positive
Placenta,PC1,117025,1,0.24290550910199823,-0.24290550910199823,5.14638666317062,0.047199234142338495,low,positive
Placenta,PC1,650024,1,0.24235859951241087,-0.24235859951241087,3.927160812734344,0.061713439064305875,low,positive
Placenta,PC1,643004,1,0.2409222191344022,-0.2409222191344022,4.102914655650689,0.05871977346703886,low,positive
Placenta,PC1,704041,1,0.24019672896472363,-0.24019672896472363,4.377462326698422,0.05487122698915042,low,positive
Placenta,PC1,111014,1,0.23868207037554934,-0.23868207037554934,4.192491042531274,0.056930848021905796,low,positive
Placenta,PC1,101002,1,0.23856918207068453,-0.23856918207068453,4.2824134347018985,0.05570904951340633,low,positive
Placenta,PC1,704030,1,0.23775531087138704,-0.23775531087138704,4.49064897022783,0.052944532616034046,low,positive
Placenta,PC1,113012,1,0.23738432252727246,-0.23738432252727246,4.684763259671709,0.05067157279232664,low,positive
Placenta,PC1,677011,1,0.2355167449458075,-0.2355167449458075,3.6674524441276,0.0642180774076353,low,positive
Placenta,PC1,604013,1,0.2340380190094349,-0.2340380190094349,4.11649174231688,0.05685375646538078,low,positive
Placenta,PC1,604002,1,0.23267107897218517,-0.23267107897218517,4.381928401353115,0.0530978732788828,low,positive
Placenta,PC1,675024,1,0.23258908499087577,-0.23258908499087577,3.8818317059269054,0.05991735412840059,low,positive
Placenta,PC1,675029,1,0.23228235778016068,-0.23228235778016068,4.217899706612573,0.055070621384382894,low,positive
Placenta,PC1,643005,1,0.23179948231059033,-0.23179948231059033,3.8839131867873675,0.059681942196634544,low,positive
Placenta,PC1,657011,1,0.23088584333013656,-0.23088584333013656,3.7478283740206164,0.06160523382836913,low,positive
Placenta,PC1,651015,1,0.23072051854415945,-0.23072051854415945,3.637103994777344,0.06343522727847756,low,positive
Placenta,PC1,651010,1,0.23049692601761848,-0.23049692601761848,3.8472786942924837,0.059911678964033814,low,positive
Placenta,PC1,604015,1,0.23034674984131265,-0.23034674984131265,4.024723239283244,0.0572329415332257,low,positive
Placenta,PC1,652005,1,0.22763193825333905,-0.22763193825333905,4.62733144099227,0.049192918457668634,low,positive
Placenta,PC1,676007,1,0.22718388180729407,-0.22718388180729407,3.909631380337833,0.05810877285000281,low,positive
Placenta,PC1,604004,1,0.22684799233505934,-0.22684799233505934,3.783482346000205,0.05995746024158852,low,positive
Placenta,PC1,402012,1,0.22632391109402714,-0.22632391109402714,4.779009808380858,0.047357908890901884,low,positive
Placenta,PC1,651017,1,0.22600575766262476,-0.22600575766262476,3.7011405348290993,0.06106381412319449,low,positive
Placenta,PC1,109007,1,0.22394571765626495,-0.22394571765626495,4.407283164078026,0.050812645641095965,low,positive
Placenta,PC1,651006,1,0.2238538642579962,-0.2238538642579962,3.800993747052785,0.05889351026466908,low,positive
Placenta,PC1,674005,1,0.22373909212150828,-0.22373909212150828,3.7621243871502617,0.05947147651090463,low,positive
Placenta,PC1,650020,1,0.22357356977866163,-0.22357356977866163,3.500890444386032,0.06386191551271773,low,positive
Placenta,PC1,112034,1,0.2234199207387472,-0.2234199207387472,4.32704503231872,0.05163337082697839,low,positive
Placenta,PC1,703011,1,0.2232903170927504,-0.2232903170927504,4.808932941487072,0.04643240398850355,low,positive
Placenta,PC1,657010,1,0.2053316217797518,-0.2053316217797518,3.33097732736569,0.061643055956234545,low,positive
Placenta,PC1,1101006,1,0.2052789888306165,-0.2052789888306165,3.7359830115881776,0.054946446007352635,low,positive
Placenta,PC1,119005,1,0.2028267155029736,-0.2028267155029736,3.8332483530834964,0.05291249009206986,low,positive
Placenta,PC1,701011,1,0.19934631064491787,-0.19934631064491787,4.163905148341609,0.04787484429714089,low,positive
Placenta,PC1,621010,1,0.18890982448486993,-0.18890982448486993,3.603776228582297,0.05241996519833471,low,positive
Placenta,PC1,703059,1,0.18733261588135536,-0.18733261588135536,3.6614437105594972,0.05116359302236261,low,positive
Placenta,PC1,117020,1,0.18716866465201465,-0.18716866465201465,4.050819435894836,0.04620513642091495,low,positive
Placenta,PC1,657009,1,0.18584224071965413,-0.18584224071965413,3.012576470395018,0.0616888044323356,low,positive
Placenta,PC1,651018,1,0.1857941640616203,-0.1857941640616203,2.9809780540088107,0.06232657896013855,low,positive
Placenta,PC1,657002,1,0.18434014944560465,-0.18434014944560465,2.8467818750441714,0.06475387210435446,low,positive
Placenta,PC1,703029,1,0.18393594213758405,-0.18393594213758405,3.3577558707480986,0.05477942686065609,low,positive
Placenta,PC1,309001,1,0.17872797248698674,-0.17872797248698674,2.7489146317447064,0.06501765112056246,low,positive
Placenta,PC2,114001,2,0.24318771405689027,-0.24318771405689027,3.531925137521507,0.06885415307175645,low,positive
Placenta,PC2,117020,2,0.23357367927545292,-0.23357367927545292,4.050819435894836,0.05766084689081084,low,positive
Placenta,PC2,114011,2,0.21667017020658447,-0.21667017020658447,3.187795809687046,0.06796864766186375,low,positive
Placenta,PC2,119028,2,0.21254747619700542,-0.21254747619700542,3.7765363352503276,0.05628106215027763,low,positive
Placenta,PC2,703046,2,0.2118101033692417,-0.2118101033692417,3.4330113077622557,0.0616980500152521,low,positive
Placenta,PC2,114009,2,0.20291188302841623,-0.20291188302841623,3.2059410090838694,0.0632924568647632,low,positive
Placenta,PC2,703025,1,0.2963415421159797,-0.2963415421159797,4.192843952683774,0.0706779325584717,high,negative
Placenta,PC2,210008,1,0.2909698515322732,-0.2909698515322732,4.385421820435539,0.06634934185267849,low,positive
Placenta,PC2,206005,1,0.2796750973521033,-0.2796750973521033,3.6494008602764296,0.07663589396176085,low,positive
Placenta,PC2,703011,1,0.2754782646994594,-0.2754782646994594,4.808932941487072,0.05728469663672892,low,positive
Placenta,PC2,402012,1,0.26813244605670855,-0.26813244605670855,4.779009808380858,0.056106276573546644,low,positive
Placenta,PC2,402008,1,0.2646365844703232,-0.2646365844703232,4.919971157121935,0.0537882389995817,low,positive
Placenta,PC2,206007,1,0.2585018003706057,-0.2585018003706057,3.3425557672324073,0.07733657068783682,low,positive
Placenta,PC2,113019,1,0.2553982257874124,-0.2553982257874124,4.970018768809631,0.05138777893359602,low,positive
Placenta,PC2,304005,1,0.2541365007531317,-0.2541365007531317,4.087945482059129,0.062167292070911186,low,positive
Placenta,PC2,109010,1,0.2492979687838069,-0.2492979687838069,4.190688746524378,0.05948854325928323,low,positive
Placenta,PC2,601007,1,0.24246967831172858,0.24246967831172858,5.495912798189968,0.044118181495089205,high,positive
Placenta,PC2,607034,1,0.23711672317603197,0.23711672317603197,4.014109993315326,0.05907080861533467,low,negative
Placenta,PC2,108005,1,0.23633780583311567,-0.23633780583311567,3.786561933629364,0.06241487924286752,low,positive
Placenta,PC2,652005,1,0.23524010814850552,0.23524010814850552,4.62733144099227,0.05083709934079444,low,negative
Placenta,PC2,203004,1,0.23453140649109716,-0.23453140649109716,4.197003057772632,0.055880685160988194,low,positive
Placenta,PC2,117025,1,0.23000870879077662,-0.23000870879077662,5.14638666317062,0.04469324282157053,low,positive
Placenta,PC2,659004,1,0.22780086545071335,0.22780086545071335,4.997346877102206,0.04558436127267744,high,positive
Placenta,PC2,905010,1,0.2266404684939231,-0.2266404684939231,4.651122736832967,0.04872812035234458,low,positive
Placenta,PC2,613002,1,0.22227725380157504,0.22227725380157504,5.0087634417251135,0.04437767053439012,high,positive
Placenta,PC2,118010,1,0.22133034231701998,-0.22133034231701998,4.498950822232343,0.04919599059035672,low,positive
Placenta,PC2,113012,1,0.22070387859232501,-0.22070387859232501,4.684763259671709,0.04711099928831646,low,positive
Placenta,PC2,621002,1,0.21920951164310384,-0.21920951164310384,4.0825171192950895,0.05369469502211268,low,positive
Placenta,PC2,402014,1,0.21886561703380158,-0.21886561703380158,4.337848896704218,0.05045487342818462,high,negative
Placenta,PC2,116012,1,0.21866680868919203,0.21866680868919203,3.441200249086935,0.06354376172883622,high,positive
Placenta,PC2,616088,1,0.2184188285079301,0.2184188285079301,4.226518357474487,0.051678192316771114,low,negative
Placenta,PC2,905006,1,0.21518297550854282,-0.21518297550854282,4.083529266031887,0.05269534304517031,low,positive
Placenta,PC2,675019,1,0.21367469213615625,0.21367469213615625,4.779444294818994,0.044707015911407015,low,negative
Placenta,PC2,210011-1,1,0.20363164533136985,-0.20363164533136985,4.364746976867235,0.046653711294285596,low,positive
Placenta,PC2,616100,1,0.20312542845655845,0.20312542845655845,3.513904641522996,0.057806186899972294,low,negative
Placenta,PC2,310002,1,0.20235497477321548,-0.20235497477321548,4.469504108297198,0.04527459196145793,high,negative
Placenta,PC2,206003,1,0.20121263649830587,0.20121263649830587,2.8552157789906945,0.070471954511765,high,positive
Placenta,PC2,616098,1,0.19855635810911135,0.19855635810911135,3.8724822222391535,0.05127366549775966,low,negative
Placenta,PC2,905018,1,0.19346350084765968,-0.19346350084765968,3.303152234638991,0.058569356513113825,low,positive
Placenta,PC2,653004,1,0.19056888053962204,0.19056888053962204,4.301690171030246,0.044300931253256945,low,negative
Placenta,PC2,119030,1,0.190399187639087,-0.190399187639087,3.060928701960049,0.06220307827397807,low,positive
Placenta,PC2,616081,1,0.18783723595539478,0.18783723595539478,2.9200136769544542,0.06432751922974114,low,negative
Placenta,PC2,607022,1,0.1869037865234581,0.1869037865234581,3.9611829029931394,0.047183831471712734,low,negative
Placenta,PC2,117013,1,0.18591189488210613,-0.18591189488210613,3.2557410395585897,0.057102789387485156,low,positive
Placenta,PC2,607006,1,0.1846655600344564,0.1846655600344564,3.7949228547218907,0.04866121581488368,low,negative
Placenta,PC2,116014,1,0.18429350282578918,-0.18429350282578918,6.244997998398399,0.029510578365766225,high,negative
Placenta,PC2,616072,1,0.18371539532598785,0.18371539532598785,3.1338821565525588,0.058622304907624476,low,negative
Placenta,PC2,703059,1,0.1770588193300571,-0.1770588193300571,3.6614437105594972,0.048357651605956585,low,positive
Placenta,PC2,616082,1,0.1747824832093331,0.1747824832093331,2.990391764330855,0.05844802185925071,low,negative
Placenta,PC2,607027,1,0.17444154523762143,0.17444154523762143,3.0861402356057956,0.0565241796937913,low,negative
Placenta,PC2,616096,1,0.17417691884599487,0.17417691884599487,2.928043047145194,0.05948577805774243,low,negative
Placenta,PC2,116016,1,0.17367179275069666,-0.17367179275069666,3.2751819722323487,0.05302660866575385,high,negative
Placenta,PC2,646001,1,0.17224594200690052,-0.17224594200690052,4.0769446260442175,0.04224878133162861,high,negative
Placenta,PC2,653006,1,0.1693428039384063,0.1693428039384063,4.277683712502309,0.03958749999292167,low,negative
